DATE,MONTH,ROMA_cloud_cover,ROMA_humidity,ROMA_pressure,ROMA_global_radiation,ROMA_sunshine,ROMA_temp_mean,ROMA_temp_min,ROMA_temp_max
20060304,3,4,0.74,1.01,1.47,7.5,12.2,9.2,15.2
20060305,3,7,0.86,1.0008,0.48,0.4,12.4,10.8,14.0
20060306,3,5,0.76,0.999,1.11,4.2,7.5,3.8,11.2
20060307,3,1,0.46,1.0101,1.8,10.2,5.1,1.4,8.8
20060308,3,1,0.55,1.016,1.78,9.9,5.9,0.4,11.4
20060309,3,5,0.86,1.012,1.0,3.2,8.5,2.8,14.2
20060310,3,7,0.79,1.0084,0.72,1.4,10.1,6.8,13.4
20060311,3,7,0.76,0.9997,0.36,0.0,8.1,5.4,10.8
20060312,3,1,0.52,0.9994,1.89,10.3,9.2,5.0,13.4
20060313,3,3,0.64,1.0058,1.48,6.6,7.3,3.4,11.2
20060314,3,4,0.76,1.0136,1.64,7.8,7.0,2.0,12.0
20060315,3,2,0.74,1.0161,1.88,9.8,7.5,2.2,12.8
20060316,3,7,0.9,1.0147,0.38,0.0,8.7,6.6,10.8
20060317,3,4,0.7,1.0139,1.73,8.3,8.9,4.6,13.2
20060318,3,5,0.77,1.0139,1.18,3.9,7.8,2.6,13.0
20060319,3,8,0.78,1.0105,0.55,0.4,9.3,7.4,11.2
20060320,3,8,0.9,1.0121,0.4,0.0,10.4,8.0,12.8
20060321,3,6,0.73,1.011,1.15,3.5,12.3,7.4,17.2
20060322,3,6,0.82,1.0019,0.91,2.0,11.6,8.4,14.8
20060323,3,5,0.8,1.0041,1.27,4.2,11.0,7.0,15.0
20060324,3,6,0.83,1.0112,0.57,0.4,8.6,4.2,13.0
20060325,3,6,0.8,1.0149,1.46,5.4,11.2,7.4,15.0
20060326,3,5,0.76,1.0216,1.82,8.1,13.3,7.8,18.8
20060327,3,5,0.8,1.021,1.82,8.0,12.8,8.2,17.4
20060328,3,5,0.76,1.0135,1.14,3.1,13.1,8.0,18.2
20060329,3,4,0.63,1.0151,1.8,7.6,14.0,9.2,18.8
20060330,3,3,0.72,1.0201,1.87,8.1,12.4,6.6,18.2
20060331,3,3,0.68,1.0196,2.2,10.7,13.2,8.0,18.4
20060401,4,4,0.7,1.0173,2.12,9.9,14.2,8.0,20.4
20060402,4,1,0.7,1.0141,2.18,10.3,14.7,8.6,20.8
20060403,4,1,0.78,1.0134,2.3,11.2,14.0,9.0,19.0
20060404,4,0,0.56,1.0138,2.35,11.5,14.9,8.0,21.8
20060405,4,4,0.73,1.0085,1.23,3.3,12.1,7.4,16.8
20060406,4,6,0.84,1.0056,1.34,3.9,14.5,11.8,17.2
20060407,4,4,0.69,1.0106,2.18,9.8,13.5,9.2,17.8
20060408,4,0,0.66,1.0159,2.41,11.6,12.1,6.0,18.2
20060409,4,2,0.76,1.0169,2.42,11.5,12.9,6.8,19.0
20060410,4,5,0.67,1.0091,1.18,2.8,16.0,11.0,21.0
20060411,4,5,0.8,1.0082,1.31,3.5,11.1,8.0,14.2
20060412,4,3,0.73,1.0096,2.17,9.3,10.7,5.4,16.0
20060413,4,2,0.62,1.0108,2.48,11.6,12.2,7.0,17.4
20060414,4,1,0.6,1.018,2.49,11.6,12.4,5.8,19.0
20060415,4,5,0.6,1.0207,2.4,10.8,13.7,7.2,20.2
20060416,4,5,0.7,1.0159,2.04,8.0,17.0,13.0,21.0
20060417,4,8,0.83,1.0116,0.49,0.0,15.0,11.8,18.2
20060418,4,8,0.8,1.0032,1.03,1.8,16.1,13.4,18.8
20060419,4,3,0.7,1.0075,2.52,11.4,16.0,10.2,21.8
20060420,4,4,0.68,1.0144,2.53,11.4,16.0,11.8,20.2
20060421,4,4,0.7,1.0158,2.36,10.0,15.3,10.6,20.0
20060422,4,2,0.78,1.0165,2.62,12.0,14.6,9.0,20.2
20060423,4,4,0.81,1.017,2.27,9.2,15.3,10.6,20.0
20060424,4,1,0.71,1.0171,2.63,11.9,16.0,9.4,22.6
20060425,4,5,0.68,1.0172,1.21,2.5,16.9,11.6,22.2
20060426,4,8,0.8,1.0158,0.52,0.0,16.4,13.8,19.0
20060427,4,7,0.86,1.0117,1.2,2.4,15.4,12.8,18.0
20060428,4,6,0.87,1.0073,1.59,4.5,14.7,11.6,17.8
20060429,4,6,0.88,1.0048,1.04,1.6,14.3,10.8,17.8
20060430,4,5,0.82,1.0073,1.91,6.4,13.9,10.4,17.4
20060501,5,4,0.75,1.0127,2.59,11.2,14.3,10.2,18.4
20060502,5,3,0.81,1.0178,2.69,11.9,15.2,10.2,20.2
20060503,5,4,0.78,1.0179,2.38,9.6,16.3,10.4,22.2
20060504,5,4,0.69,1.0164,2.64,11.4,17.9,13.0,22.8
20060505,5,5,0.74,1.0181,2.38,9.5,16.9,13.0,20.8
20060506,5,5,0.8,1.0195,2.07,7.4,16.3,12.6,20.0
20060507,5,3,0.78,1.0186,2.53,10.5,15.4,10.4,20.4
20060508,5,4,0.82,1.0175,2.02,7.0,15.7,10.8,20.6
20060509,5,6,0.78,1.013,1.54,4.1,15.0,12.0,18.0
20060510,5,5,0.74,1.0113,2.55,10.5,14.9,10.8,19.0
20060511,5,4,0.76,1.0145,1.44,3.5,14.5,10.6,18.4
20060512,5,2,0.72,1.0209,2.52,10.2,15.2,8.8,21.6
20060513,5,2,0.66,1.0219,2.83,12.4,16.4,10.2,22.6
20060514,5,4,0.82,1.0189,2.72,11.5,16.6,12.2,21.0
20060515,5,3,0.73,1.0197,2.61,10.7,17.6,11.6,23.6
20060516,5,2,0.69,1.0211,2.85,12.4,19.3,12.8,25.8
20060517,5,3,0.71,1.0204,2.83,12.2,19.6,13.8,25.4
20060518,5,3,0.75,1.0195,2.72,11.4,20.6,14.2,27.0
20060519,5,4,0.66,1.0147,2.48,9.7,21.8,15.8,27.8
20060520,5,3,0.78,1.0122,2.66,10.9,20.7,17.0,24.4
20060521,5,3,0.77,1.0131,2.85,12.2,20.6,16.2,25.0
20060522,5,0,0.64,1.0135,2.85,12.2,22.2,15.0,29.4
20060523,5,4,0.68,1.014,2.24,8.0,24.6,17.6,31.6
20060524,5,5,0.74,1.0144,2.17,7.5,23.1,17.8,28.4
20060525,5,1,0.62,1.0194,2.89,12.4,21.5,14.0,29.0
20060526,5,3,0.64,1.0204,2.89,12.4,21.0,14.6,27.4
20060527,5,2,0.65,1.021,2.91,12.5,21.0,14.0,28.0
20060528,5,1,0.69,1.018,2.94,12.7,19.6,14.0,25.2
20060529,5,2,0.77,1.0098,2.99,13.0,20.6,15.0,26.2
20060530,5,2,0.7,1.0024,2.81,11.7,19.6,14.4,24.8
20060531,5,2,0.64,1.0078,2.77,11.4,17.5,11.4,23.6
20060601,6,5,0.72,1.0101,2.67,11.4,16.1,12.0,20.2
20060602,6,6,0.74,1.0104,1.08,2.1,15.2,10.6,19.8
20060603,6,4,0.66,1.0123,2.69,11.5,16.4,11.4,21.4
20060604,6,5,0.69,1.0164,2.04,7.1,17.0,11.0,23.0
20060605,6,3,0.63,1.0192,2.73,11.8,18.5,13.0,24.0
20060606,6,5,0.74,1.0193,1.53,4.2,18.8,14.0,23.6
20060607,6,3,0.6,1.0204,2.63,11.0,17.8,11.8,23.8
20060608,6,3,0.64,1.0219,2.71,11.6,17.0,11.2,22.8
20060609,6,4,0.72,1.0208,2.05,7.1,17.1,12.0,22.2
20060610,6,3,0.68,1.0202,2.52,10.2,17.1,11.2,23.0
20060611,6,5,0.71,1.0218,1.86,6.0,18.8,14.6,23.0
20060612,6,2,0.68,1.0234,2.69,11.4,18.0,11.4,24.6
20060613,6,0,0.67,1.0223,2.82,12.4,19.4,12.8,26.0
20060614,6,1,0.7,1.0197,2.84,12.5,20.4,14.2,26.6
20060615,6,2,0.63,1.0207,2.8,12.2,21.2,15.0,27.4
20060616,6,4,0.62,1.021,1.95,6.5,20.6,14.0,27.2
20060617,6,4,0.58,1.0199,2.07,7.2,23.2,16.2,30.2
20060618,6,4,0.58,1.0202,1.11,2.2,24.5,18.0,31.0
20060619,6,5,0.46,1.0204,1.63,4.7,25.7,19.0,32.4
20060620,6,3,0.5,1.0192,2.33,8.9,27.0,19.4,34.6
20060621,6,3,0.52,1.0161,2.55,10.4,27.3,20.0,34.6
20060622,6,5,0.64,1.0135,0.93,1.5,25.6,18.8,32.4
20060623,6,1,0.72,1.0116,2.78,12.1,25.8,19.2,32.4
20060624,6,0,0.64,1.013,2.89,12.9,26.8,20.0,33.6
20060625,6,1,0.69,1.0147,2.65,11.1,26.4,20.4,32.4
20060626,6,0,0.64,1.015,2.71,11.6,27.8,21.4,34.2
20060627,6,2,0.67,1.0165,2.52,10.2,27.1,20.8,33.4
20060628,6,4,0.56,1.0148,1.93,6.4,28.7,22.4,35.0
20060629,6,4,0.66,1.0138,1.69,5.0,30.2,23.8,36.6
20060630,6,3,0.76,1.0156,2.71,11.6,27.5,23.6,31.4
20060701,7,3,0.69,1.0152,2.76,12.0,28.1,23.8,32.4
20060702,7,3,0.64,1.0136,2.59,11.5,28.3,23.4,33.2
20060703,7,1,0.61,1.0129,3.01,12.8,28.4,22.2,34.6
20060704,7,1,0.68,1.0143,2.98,12.2,26.9,20.8,33.0
20060705,7,2,0.76,1.0187,2.76,12.0,26.3,20.6,32.0
20060706,7,4,0.74,1.0198,1.75,7.1,26.5,21.6,31.4
20060707,7,5,0.78,1.015,1.92,6.2,23.7,18.4,29.0
20060708,7,3,0.69,1.0142,2.78,11.2,23.5,17.2,29.8
20060709,7,3,0.72,1.0165,1.78,6.6,24.4,19.6,29.2
20060710,7,1,0.65,1.0186,2.93,12.4,25.8,18.8,32.8
20060711,7,1,0.62,1.0186,2.79,11.2,27.3,20.6,34.0
20060712,7,2,0.58,1.0163,2.76,12.6,27.3,20.4,34.2
20060713,7,1,0.63,1.0155,2.78,12.0,26.9,20.6,33.2
20060714,7,1,0.7,1.0164,2.86,12.4,26.6,20.6,32.6
20060715,7,2,0.66,1.0176,2.46,9.8,28.0,22.2,33.8
20060716,7,1,0.68,1.018,2.66,11.9,26.4,20.6,32.2
20060717,7,1,0.54,1.0184,3.04,12.7,25.8,20.2,31.4
20060718,7,1,0.67,1.0187,2.84,13.0,25.1,19.2,31.0
20060719,7,0,0.69,1.02,2.95,12.5,25.0,19.0,31.0
20060720,7,0,0.65,1.0192,2.91,12.5,26.8,19.4,34.2
20060721,7,0,0.63,1.0175,2.88,12.2,28.0,20.2,35.8
20060722,7,1,0.66,1.0153,2.85,12.7,28.0,20.8,35.2
20060723,7,3,0.7,1.0146,2.58,9.8,27.6,21.8,33.4
20060724,7,3,0.66,1.0154,2.31,9.0,28.7,22.8,34.6
20060725,7,2,0.57,1.0152,2.86,12.3,27.4,19.8,35.0
20060726,7,2,0.64,1.0152,2.76,11.5,27.4,20.4,34.4
20060727,7,2,0.62,1.015,2.75,11.9,28.6,22.0,35.2
20060728,7,0,0.64,1.0117,2.77,12.2,29.2,23.6,34.8
20060729,7,4,0.67,1.0081,1.83,6.9,27.8,22.6,33.0
20060730,7,1,0.59,1.0097,2.76,11.6,26.8,19.8,33.8
20060731,7,1,0.68,1.0121,2.72,12.2,28.3,22.0,34.6
20060801,8,3,0.68,1.0112,2.72,11.0,28.4,24.2,32.6
20060802,8,3,0.69,1.007,2.79,12.0,27.6,23.8,31.4
20060803,8,4,0.78,1.0047,2.45,10.0,25.5,22.0,29.0
20060804,8,4,0.63,1.0041,2.69,12.0,25.1,21.0,29.2
20060805,8,2,0.55,1.008,2.77,12.2,24.5,18.2,30.8
20060806,8,4,0.64,1.0107,1.8,7.4,23.3,16.8,29.8
20060807,8,3,0.68,1.01,2.82,11.8,22.5,15.6,29.4
20060808,8,3,0.71,1.0084,2.34,11.2,23.9,18.4,29.4
20060809,8,6,0.72,1.0071,1.2,2.0,22.0,17.0,27.0
20060810,8,2,0.66,1.007,2.77,11.8,23.1,16.0,30.2
20060811,8,3,0.68,1.0086,2.3,10.9,23.4,19.4,27.4
20060812,8,5,0.7,1.007,2.11,8.0,23.7,21.0,26.4
20060813,8,5,0.64,1.0084,2.11,9.5,22.3,19.2,25.4
20060814,8,3,0.65,1.0133,2.72,11.9,23.4,19.4,27.4
20060815,8,4,0.66,1.0151,2.21,10.5,24.0,18.4,29.6
20060816,8,2,0.6,1.0113,2.49,10.6,24.9,17.8,32.0
20060817,8,5,0.67,1.0117,1.61,6.4,26.8,21.6,32.0
20060818,8,4,0.66,1.0143,2.1,8.6,27.6,21.4,33.8
20060819,8,3,0.54,1.0161,2.16,8.8,29.0,20.6,37.4
20060820,8,4,0.64,1.0183,2.09,8.6,30.1,23.6,36.6
20060821,8,3,0.65,1.0155,2.34,8.9,26.7,20.8,32.6
20060822,8,0,0.74,1.0149,2.6,11.6,24.1,18.2,30.0
20060823,8,2,0.76,1.0142,2.43,11.4,23.8,18.4,29.2
20060824,8,4,0.72,1.0128,2.42,10.0,24.6,19.8,29.4
20060825,8,4,0.7,1.0094,1.9,8.0,22.4,17.6,27.2
20060826,8,2,0.7,1.0093,2.43,9.6,21.7,15.0,28.4
20060827,8,3,0.76,1.0099,1.6,6.4,22.4,18.0,26.8
20060828,8,3,0.7,1.0122,2.24,9.4,22.2,16.8,27.6
20060829,8,4,0.76,1.0084,2.09,8.2,22.6,19.0,26.2
20060830,8,3,0.58,1.0094,2.07,7.4,22.2,17.4,27.0
20060831,8,1,0.52,1.0196,2.56,10.6,20.6,12.6,28.6
20060901,9,0,0.57,1.0203,2.47,11.1,21.2,13.8,28.6
20060902,9,0,0.57,1.0181,2.45,11.4,21.4,13.2,29.6
20060903,9,2,0.6,1.0206,2.36,11.0,22.1,14.0,30.2
20060904,9,0,0.68,1.0243,2.34,11.2,23.1,15.6,30.6
20060905,9,1,0.68,1.0212,2.24,10.1,25.1,18.0,32.2
20060906,9,1,0.67,1.0174,2.23,10.1,26.2,18.8,33.6
20060907,9,3,0.62,1.0154,2.15,10.0,26.6,19.2,34.0
20060908,9,3,0.66,1.0151,2.17,10.2,25.0,18.8,31.2
20060909,9,6,0.68,1.0177,0.57,0.4,25.0,20.6,29.4
20060910,9,1,0.65,1.0207,1.91,9.3,23.6,17.0,30.2
20060911,9,3,0.66,1.0211,2.04,9.8,24.4,18.4,30.4
20060912,9,2,0.69,1.0189,2.01,9.8,24.4,18.8,30.0
20060913,9,2,0.64,1.0185,1.99,9.8,24.3,17.8,30.8
20060914,9,5,0.78,1.0129,0.63,0.0,22.9,18.2,27.6
20060915,9,6,0.77,1.0075,1.77,8.4,23.9,20.0,27.8
20060916,9,6,0.88,1.0082,0.36,0.0,19.3,16.4,22.2
20060917,9,7,0.8,1.0095,1.06,1.4,20.1,16.4,23.8
20060918,9,4,0.78,1.0104,1.5,8.6,19.7,15.2,24.2
20060919,9,2,0.72,1.012,2.02,10.2,21.1,15.4,26.8
20060920,9,1,0.7,1.0159,2.02,9.7,21.1,14.8,27.4
20060921,9,1,0.74,1.0171,1.87,9.8,21.7,16.2,27.2
20060922,9,1,0.74,1.0154,1.93,10.0,22.0,16.8,27.2
20060923,9,3,0.72,1.013,1.77,9.5,21.0,15.2,26.8
20060924,9,3,0.71,1.0142,1.79,9.9,21.3,16.0,26.6
20060925,9,6,0.76,1.0097,0.32,0.2,19.6,16.0,23.2
20060926,9,6,0.82,1.0023,0.86,0.4,18.6,16.0,21.2
20060927,9,3,0.65,1.0053,1.84,10.4,20.9,15.2,26.6
20060928,9,2,0.74,1.0099,1.58,8.0,20.2,15.0,25.4
20060929,9,3,0.72,1.0142,1.52,7.0,20.6,15.2,26.0
20060930,9,2,0.71,1.0179,1.65,8.5,20.3,14.6,26.0
20061001,10,3,0.8,1.02,1.57,9.8,20.1,15.0,25.2
20061002,10,1,0.73,1.0197,1.71,10.0,20.4,15.4,25.4
20061003,10,2,0.76,1.0146,1.75,9.0,22.0,16.8,27.2
20061004,10,6,0.74,1.0122,0.62,1.9,20.6,17.6,23.6
20061005,10,3,0.72,1.0158,1.7,9.8,19.0,15.0,23.0
20061006,10,1,0.72,1.0183,1.67,10.0,18.1,11.8,24.4
20061007,10,3,0.7,1.0158,1.58,8.0,16.9,10.8,23.0
20061008,10,2,0.7,1.0164,1.51,8.4,18.5,12.8,24.2
20061009,10,1,0.68,1.0189,1.7,10.0,16.8,10.4,23.2
20061010,10,0,0.71,1.0185,1.63,9.6,17.4,10.6,24.2
20061011,10,1,0.78,1.0169,1.51,9.7,17.6,11.2,24.0
20061012,10,1,0.78,1.019,1.4,8.7,17.9,11.6,24.2
20061013,10,1,0.74,1.022,1.36,8.2,18.4,12.2,24.6
20061014,10,4,0.77,1.0206,1.07,4.0,16.9,11.6,22.2
20061015,10,4,0.63,1.0183,1.09,3.9,17.9,12.4,23.4
20061016,10,1,0.73,1.0166,1.42,9.6,16.3,10.0,22.6
20061017,10,1,0.67,1.0185,1.4,9.0,15.1,9.8,20.4
20061018,10,3,0.7,1.0176,1.43,9.2,13.8,7.2,20.4
20061019,10,6,0.8,1.012,0.52,0.7,14.1,10.0,18.2
20061020,10,6,0.84,1.0085,0.75,1.8,17.8,15.0,20.6
20061021,10,5,0.82,1.01,0.85,0.3,17.9,13.6,22.2
20061022,10,6,0.82,1.0131,1.05,4.3,19.7,16.8,22.6
20061023,10,3,0.81,1.015,1.32,8.8,19.1,14.2,24.0
20061024,10,3,0.71,1.0131,0.86,4.5,20.7,16.2,25.2
20061025,10,2,0.75,1.0165,1.37,8.8,19.6,14.2,25.0
20061026,10,0,0.72,1.0202,1.29,8.7,19.7,13.0,26.4
20061027,10,0,0.66,1.0238,1.31,8.9,19.8,12.6,27.0
20061028,10,1,0.71,1.0221,1.26,8.4,18.8,11.8,25.8
20061029,10,2,0.8,1.0153,1.14,6.9,18.1,12.8,23.4
20061030,10,4,0.77,1.0126,1.1,7.1,17.7,11.8,23.6
20061031,10,2,0.66,1.0161,1.28,9.0,15.1,8.8,21.4
20061101,11,6,0.87,1.0098,0.57,1.9,12.5,4.4,20.6
20061102,11,3,0.62,1.0104,1.05,6.3,12.0,6.8,17.2
20061103,11,0,0.43,1.0228,1.29,8.5,7.6,2.2,13.0
20061104,11,0,0.56,1.0293,1.21,8.2,6.5,0.0,13.0
20061105,11,5,0.74,1.0302,0.5,2.0,8.7,2.6,14.8
20061106,11,3,0.74,1.0266,1.04,7.6,11.3,5.0,17.6
20061107,11,2,0.75,1.0276,1.1,8.3,12.0,5.8,18.2
20061108,11,0,0.78,1.0305,1.1,8.6,11.8,5.4,18.2
20061109,11,3,0.82,1.0282,0.82,6.9,14.3,8.8,19.8
20061110,11,3,0.73,1.0248,0.94,6.4,14.4,9.0,19.8
20061111,11,2,0.64,1.0275,1.09,8.7,9.3,2.4,16.2
20061112,11,5,0.86,1.0144,0.2,0.0,11.6,8.2,15.0
20061113,11,5,0.78,1.0138,0.75,6.7,12.5,6.8,18.2
20061114,11,1,0.72,1.021,0.95,8.2,12.9,6.4,19.4
20061115,11,1,0.7,1.0246,0.94,8.1,13.1,6.6,19.6
20061116,11,3,0.8,1.0232,0.73,5.5,13.7,8.0,19.4
20061117,11,3,0.72,1.0212,0.97,7.2,15.8,11.6,20.0
20061118,11,5,0.78,1.0207,0.77,4.5,16.1,11.8,20.4
20061119,11,1,0.75,1.0242,0.97,8.5,13.2,8.0,18.4
20061120,11,5,0.82,1.0197,0.47,3.4,14.5,10.6,18.4
20061121,11,5,0.67,1.0114,0.7,5.0,14.8,12.2,17.4
20061122,11,5,0.77,0.9979,0.59,4.2,12.0,7.6,16.4
20061123,11,1,0.72,1.0075,0.96,8.0,10.5,5.0,16.0
20061124,11,5,0.75,1.0163,0.43,3.3,11.0,7.0,15.0
20061125,11,3,0.79,1.0209,0.89,8.2,14.7,10.0,19.4
20061126,11,0,0.79,1.0239,0.91,8.4,13.0,7.8,18.2
20061127,11,1,0.8,1.0258,0.84,7.3,11.4,5.8,17.0
20061128,11,3,0.84,1.0251,0.77,6.1,10.3,5.0,15.6
20061129,11,1,0.82,1.0252,0.85,8.3,9.9,4.8,15.0
20061130,11,1,0.82,1.0286,0.81,7.8,9.7,4.8,14.6
20061201,12,3,0.8,1.0307,0.61,6.2,10.7,6.4,15.0
20061202,12,2,0.76,1.0281,0.65,6.2,9.8,4.8,14.8
20061203,12,3,0.81,1.0243,0.7,5.5,9.4,3.8,15.0
20061204,12,6,0.84,1.0196,0.53,3.8,12.6,8.2,17.0
20061205,12,4,0.8,1.0187,0.78,7.2,14.3,9.4,19.2
20061206,12,5,0.78,1.0154,0.85,7.2,15.5,12.2,18.8
20061207,12,4,0.75,1.013,0.5,4.0,15.3,11.8,18.8
20061208,12,4,0.78,1.0139,0.61,5.8,13.3,9.4,17.2
20061209,12,5,0.74,1.0122,0.45,3.2,13.0,11.0,15.0
20061210,12,6,0.76,1.025,0.36,1.2,11.9,8.4,15.4
20061211,12,4,0.78,1.0274,0.55,4.0,10.1,6.2,14.0
20061212,12,0,0.78,1.0254,0.92,8.4,6.9,2.8,11.0
20061213,12,3,0.76,1.0272,0.72,6.1,7.5,2.4,12.6
20061214,12,4,0.78,1.0307,0.33,1.2,7.0,1.8,12.2
20061215,12,3,0.82,1.0322,0.59,5.0,11.0,6.6,15.4
20061216,12,4,0.84,1.0294,0.41,1.0,10.4,7.0,13.8
20061217,12,7,0.9,1.0239,0.14,0.0,10.6,8.4,12.8
20061218,12,8,0.89,1.0147,0.45,0.7,12.1,9.8,14.4
20061219,12,7,0.84,1.0139,0.39,1.2,9.8,7.4,12.2
20061220,12,2,0.74,1.0228,0.86,7.6,7.6,3.0,12.2
20061221,12,5,0.71,1.0238,0.59,2.5,7.2,3.2,11.2
20061222,12,5,0.57,1.0253,0.63,3.2,9.8,5.8,13.8
20061223,12,2,0.62,1.0295,0.65,3.9,8.0,3.8,12.2
20061224,12,4,0.72,1.0266,0.79,6.5,7.4,3.0,11.8
20061225,12,0,0.68,1.0226,0.88,8.4,6.5,0.8,12.2
20061226,12,1,0.72,1.0279,0.88,8.1,7.9,2.8,13.0
20061227,12,6,0.77,1.0324,0.55,4.4,9.1,6.0,12.2
20061228,12,4,0.71,1.0314,0.79,7.0,9.2,5.0,13.4
20061229,12,3,0.8,1.0308,0.64,3.9,7.9,1.8,14.0
20061230,12,2,0.74,1.0351,0.84,7.4,8.1,2.6,13.6
20061231,12,5,0.83,1.0391,0.57,3.2,8.4,3.4,13.4
20070101,1,7,0.84,1.0327,0.45,2.2,10.9,6.4,15.4
20070102,1,5,0.67,1.0189,0.64,4.4,9.0,3.4,14.6
20070103,1,1,0.5,1.0237,0.9,7.9,7.6,2.6,12.6
20070104,1,5,0.75,1.0255,0.28,0.6,5.6,-1.0,12.2
20070105,1,4,0.81,1.019,0.82,6.7,10.5,7.0,14.0
20070106,1,2,0.8,1.0276,0.17,0.0,9.0,3.0,15.0
20070107,1,5,0.82,1.0268,0.48,2.4,10.3,6.0,14.6
20070108,1,7,0.86,1.0228,0.33,1.0,11.8,9.0,14.6
20070109,1,2,0.82,1.0241,0.93,8.0,9.7,4.8,14.6
20070110,1,2,0.85,1.0295,0.93,7.9,9.4,3.8,15.0
20070111,1,7,0.9,1.0295,0.18,0.0,9.9,6.4,13.4
20070112,1,3,0.73,1.0225,0.95,8.0,12.2,8.0,16.4
20070113,1,1,0.83,1.0276,0.94,7.8,9.4,3.8,15.0
20070114,1,6,0.85,1.0284,0.23,0.2,10.2,6.0,14.4
20070115,1,5,0.82,1.0288,0.38,1.3,11.2,7.8,14.6
20070116,1,5,0.84,1.0287,0.23,0.2,9.4,4.8,14.0
20070117,1,7,0.86,1.0269,0.42,1.6,12.6,10.0,15.2
20070118,1,6,0.86,1.0272,0.76,5.1,10.7,6.2,15.2
20070119,1,5,0.78,1.0202,0.98,7.8,13.3,9.0,17.6
20070120,1,2,0.82,1.0231,0.88,6.5,11.9,6.8,17.0
20070121,1,4,0.84,1.0203,0.35,0.9,11.5,7.8,15.2
20070122,1,2,0.82,1.0156,1.02,8.1,11.5,6.2,16.8
20070123,1,6,0.8,1.006,0.34,0.8,12.2,9.2,15.2
20070124,1,6,0.71,1.001,0.47,1.8,7.9,6.0,9.8
20070125,1,7,0.8,1.0095,0.44,1.5,6.1,3.8,8.4
20070126,1,5,0.82,1.0149,0.59,2.8,7.0,2.8,11.2
20070127,1,2,0.81,1.0192,0.84,5.4,5.5,2.0,9.0
20070128,1,2,0.72,1.0299,1.02,7.4,5.3,-1.4,12.0
20070129,1,4,0.79,1.0223,0.33,0.6,7.0,2.2,11.8
20070130,1,1,0.72,1.0213,1.15,8.8,8.0,2.0,14.0
20070131,1,2,0.72,1.0233,1.04,7.4,8.4,1.8,15.0
20070201,2,5,0.85,1.0207,0.47,1.5,10.3,5.6,15.0
20070202,2,3,0.72,1.0249,1.1,7.9,10.0,5.0,15.0
20070203,2,2,0.66,1.0234,1.21,9.0,8.0,1.8,14.2
20070204,2,1,0.57,1.0228,1.26,9.5,8.1,2.6,13.6
20070205,2,0,0.57,1.0221,1.26,9.4,6.9,0.6,13.2
20070206,2,6,0.74,1.012,0.62,2.5,6.6,0.6,12.6
20070207,2,6,0.82,1.0068,0.93,5.4,10.1,5.6,14.6
20070208,2,5,0.78,1.009,1.11,7.3,11.4,8.0,14.8
20070209,2,7,0.84,1.0055,0.24,0.0,10.9,9.6,12.2
20070210,2,8,0.92,1.0053,0.24,0.0,9.3,8.6,10.0
20070211,2,4,0.8,1.0106,1.06,6.4,9.9,5.0,14.8
20070212,2,5,0.82,1.0105,0.25,0.0,8.7,3.6,13.8
20070213,2,5,0.74,1.0065,1.04,6.0,11.4,7.0,15.8
20070214,2,3,0.78,1.016,1.1,6.5,9.0,2.8,15.2
20070215,2,5,0.87,1.0121,0.4,0.6,10.2,7.0,13.4
20070216,2,0,0.72,1.0181,1.43,9.8,9.7,3.4,16.0
20070217,2,6,0.77,1.02,0.48,1.0,8.7,5.2,12.2
20070218,2,7,0.8,1.0173,0.53,1.3,7.6,5.0,10.2
20070219,2,7,0.8,1.0111,0.87,3.9,11.2,7.8,14.6
20070220,2,7,0.86,1.0085,0.58,1.6,10.2,6.8,13.6
20070221,2,6,0.84,1.0154,0.54,1.3,12.6,8.0,17.2
20070222,2,3,0.82,1.0152,1.38,8.4,9.9,4.8,15.0
20070223,2,4,0.79,1.0128,0.74,2.6,9.9,5.0,14.8
20070224,2,7,0.8,1.0133,0.28,0.0,11.1,8.2,14.0
20070225,2,6,0.82,1.0139,0.44,0.6,10.7,7.4,14.0
20070226,2,6,0.68,1.0078,1.23,6.5,11.7,7.4,16.0
20070227,2,1,0.6,1.0124,1.64,10.4,11.2,5.6,16.8
20070228,2,6,0.86,1.0153,0.3,0.0,9.2,5.0,13.4
20070301,3,7,0.78,1.013,0.86,2.7,13.3,11.0,15.6
20070302,3,6,0.78,1.0123,0.38,0.1,12.3,8.6,16.0
20070303,3,5,0.82,1.0153,0.6,1.0,10.8,6.2,15.4
20070304,3,2,0.73,1.019,1.69,9.6,13.5,7.4,19.6
20070305,3,4,0.79,1.0226,1.4,6.7,12.9,7.6,18.2
20070306,3,6,0.78,1.022,1.48,7.3,13.9,9.4,18.4
20070307,3,7,0.79,1.0121,0.64,1.1,11.6,8.2,15.0
20070308,3,5,0.76,1.0089,0.63,1.0,11.7,7.8,15.6
20070309,3,3,0.66,1.0161,1.76,9.5,12.7,6.0,19.4
20070310,3,4,0.64,1.0157,0.92,2.6,11.3,5.8,16.8
20070311,3,5,0.54,1.0199,1.14,4.1,12.8,8.2,17.4
20070312,3,2,0.6,1.022,1.63,8.0,12.3,6.0,18.6
20070313,3,1,0.75,1.023,1.84,9.7,11.8,5.6,18.0
20070314,3,0,0.66,1.024,1.88,10.0,11.8,5.4,18.2
20070315,3,1,0.69,1.0245,1.94,10.4,12.8,6.6,19.0
